TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,Transaction Duration,Login Attempts,Account Balance,PreviousTransaction Date
TX005137,AC00431,73.24,29-07-2023 16:25,Credit,Dallas,D000466,156.134.123.253,M009,ATM,42,Engineer,260,3,1120.12,21-12-2023 12:44
TX005138,AC00038,468.49,31-05-2023 00:20,Debit,Indianapolis,D000400,161.177.41.214,M077,Online,28,Retired,21,2,1054.36,27-11-2023 19:45
TX005139,AC00122,389.19,29-06-2023 05:22,Credit,Albuquerque,D000371,198.24.183.157,M035,ATM,58,Engineer,60,2,7152.08,06-06-2023 20:52
TX005140,AC00403,246.82,15-10-2023 23:33,Credit,Detroit,D000293,79.227.202.117,M016,Online,67,Retired,165,4,6776.04,14-05-2023 06:31
TX005141,AC00463,244.25,16-03-2023 00:53,Debit,Austin,D000003,203.197.235.35,M098,Online,42,Engineer,183,1,8961.23,12-09-2023 04:04
TX005142,AC00138,73.16,03-06-2023 14:44,Debit,Las Vegas,D000099,85.240.254.83,M013,Online,30,Retired,150,5,10498.24,16-01-2023 00:56
TX005143,AC00030,252.56,20-01-2023 14:35,Credit,Virginia Beach,D000576,155.164.18.235,M031,Online,78,Engineer,191,2,12685.8,12-08-2023 11:16
TX005144,AC00251,223.07,13-06-2023 11:28,Debit,Memphis,D000639,79.227.202.117,M075,Online,21,Retired,202,4,4734.29,31-07-2023 10:39
TX005145,AC00424,211.99,02-05-2023 05:04,Debit,Charlotte,D000680,223.32.70.156,M071,Online,69,Student,21,1,2271.3,01-05-2023 19:58
TX005146,AC00270,90.43,30-01-2023 03:36,Credit,Los Angeles,D000144,183.39.94.209,M061,ATM,63,Engineer,50,1,2141.2,20-06-2023 05:07
TX005147,AC00083,67.58,13-03-2023 09:02,Credit,Albuquerque,D000597,7.105.184.86,M025,Online,35,Engineer,160,5,3414.74,24-08-2023 09:28
TX005148,AC00125,545.88,24-11-2023 15:01,Credit,Jacksonville,D000500,154.138.163.229,M090,ATM,67,Engineer,230,5,11072.09,11-06-2023 04:39
TX005149,AC00044,48.35,19-05-2023 20:49,Credit,Washington,D000018,107.247.202.71,M016,ATM,48,Retired,267,1,4502.0,13-10-2023 19:26
TX005150,AC00449,82.84,26-05-2023 19:53,Credit,Houston,D000059,175.210.47.87,M096,ATM,37,Retired,35,3,151.28,28-12-2023 08:03
TX005151,AC00382,716.42,09-10-2023 19:25,Debit,Mesa,D000221,186.54.68.246,M028,Branch,34,Engineer,225,5,7694.8,31-01-2023 12:50
TX005152,AC00256,18.2,28-06-2023 23:25,Credit,Columbus,D000264,186.135.2.148,M020,Branch,79,Engineer,175,5,4660.6,31-05-2023 00:05
TX005153,AC00223,975.55,01-05-2023 09:30,Debit,Portland,D000583,188.225.207.71,M018,Online,72,Doctor,213,1,6182.82,11-12-2023 14:38
TX005154,AC00171,252.52,12-06-2023 10:26,Debit,Portland,D000207,111.78.64.133,M097,Online,36,Engineer,260,3,1569.16,22-05-2023 12:24
TX005155,AC00178,199.41,07-02-2023 22:40,Debit,Miami,D000240,38.164.132.63,M027,Branch,53,Retired,114,3,10896.05,01-06-2023 00:03
TX005156,AC00122,211.08,03-04-2023 23:49,Credit,Mesa,D000685,1.7.29.72,M039,ATM,41,Retired,60,1,2779.6,04-07-2023 06:42
TX005157,AC00312,56.63,22-09-2023 01:29,Credit,Washington,D000690,55.139.104.163,M079,ATM,35,Retired,101,1,8427.66,28-04-2023 07:57
TX005158,AC00126,155.72,04-04-2023 03:28,Debit,Miami,D000417,3.77.114.6,M039,ATM,31,Student,85,4,4626.43,01-04-2023 05:59
TX005159,AC00107,353.2,06-01-2023 22:24,Credit,Oklahoma City,D000023,65.149.11.248,M047,Branch,76,Student,282,5,382.32,23-05-2023 10:42
TX005160,AC00285,103.86,19-04-2023 13:18,Debit,Charlotte,D000397,186.54.68.246,M049,Online,27,Student,130,5,1501.82,14-09-2023 15:21
TX005161,AC00060,421.82,14-06-2023 00:27,Credit,El Paso,D000041,26.105.49.129,M031,Online,34,Student,13,4,2472.52,11-07-2023 11:49
TX005162,AC00418,663.14,28-06-2023 16:06,Credit,Virginia Beach,D000666,66.23.166.248,M005,ATM,72,Engineer,203,1,1814.2,17-06-2023 18:31
TX005163,AC00321,424.13,25-06-2023 20:59,Credit,Mesa,D000501,104.80.232.55,M012,Branch,67,Doctor,71,2,7643.47,25-09-2023 11:58
TX005164,AC00042,148.88,03-09-2023 11:53,Debit,Washington,D000034,45.124.239.44,M001,Branch,72,Engineer,100,2,220.28,07-05-2023 10:19
TX005165,AC00379,704.41,25-10-2023 21:00,Debit,Sacramento,D000071,41.82.55.163,M088,Branch,73,Doctor,152,4,9201.25,29-07-2023 09:52
TX005166,AC00472,601.07,15-02-2023 05:05,Debit,Sacramento,D000249,150.83.4.238,M081,Branch,32,Student,50,5,1823.98,25-05-2023 14:19
TX005167,AC00174,259.15,16-04-2023 01:34,Debit,Louisville,D000682,113.201.172.36,M088,Online,72,Doctor,242,2,2426.03,03-04-2023 17:16
TX005168,AC00187,444.52,16-12-2023 04:29,Debit,Washington,D000188,147.227.81.224,M094,Branch,25,Doctor,215,3,827.73,16-07-2023 09:46
TX005169,AC00227,588.25,22-12-2023 14:49,Credit,Columbus,D000245,220.179.173.114,M026,Branch,22,Engineer,121,3,1547.2,08-11-2023 11:38
TX005170,AC00325,512.3,27-02-2023 21:19,Debit,Tucson,D000459,24.181.236.233,M045,Branch,29,Doctor,130,1,11693.79,20-11-2023 02:44
TX005171,AC00495,83.95,10-07-2023 23:14,Debit,Dallas,D000211,216.32.4.105,M087,ATM,77,Doctor,235,1,640.12,07-12-2023 06:12
TX005172,AC00372,35.38,02-07-2023 07:54,Credit,San Francisco,D000011,1.198.76.182,M016,Branch,57,Engineer,126,5,12066.14,20-11-2023 10:20
TX005173,AC00137,407.19,08-10-2023 02:07,Credit,Denver,D000607,4.105.134.118,M031,Online,31,Retired,35,5,7116.4,12-10-2023 14:44
TX005174,AC00304,915.38,20-05-2023 00:30,Credit,Nashville,D000163,160.212.125.105,M096,Branch,30,Doctor,253,5,16.41,11-12-2023 20:02
TX005175,AC00064,144.54,17-09-2023 20:20,Credit,Miami,D000673,30.92.249.132,M078,Branch,77,Retired,58,5,7769.11,26-04-2023 19:05
TX005176,AC00444,541.75,28-06-2023 14:32,Credit,Jacksonville,D000430,141.241.241.128,M050,Branch,21,Student,70,1,3699.81,09-04-2023 23:15
TX005177,AC00142,970.49,19-12-2023 17:22,Credit,Portland,D000066,141.201.46.191,M053,ATM,51,Engineer,55,2,12125.49,13-12-2023 13:46
TX005178,AC00397,56.81,11-02-2023 17:29,Debit,Fresno,D000637,218.54.207.160,M005,Online,57,Student,97,1,279.34,01-03-2023 00:58
TX005179,AC00123,334.2,20-01-2023 14:13,Debit,Oklahoma City,D000078,137.33.78.168,M022,ATM,65,Retired,180,5,5502.64,08-06-2023 03:31
TX005180,AC00231,157.81,25-07-2023 05:46,Debit,San Antonio,D000310,40.192.99.27,M053,Branch,31,Retired,46,1,10446.67,12-04-2023 06:53
TX005181,AC00314,668.59,24-09-2023 00:12,Credit,Chicago,D000284,151.247.130.190,M063,ATM,75,Engineer,47,5,2522.92,21-01-2023 00:08
TX005182,AC00178,737.23,26-10-2023 02:17,Credit,Tucson,D000625,16.51.235.240,M060,ATM,23,Doctor,242,3,1409.31,12-03-2023 22:08
TX005183,AC00101,259.78,15-03-2023 18:00,Debit,Milwaukee,D000278,60.197.167.40,M038,Online,74,Engineer,298,4,1082.96,02-01-2023 14:50
TX005184,AC00246,350.74,01-03-2023 09:11,Credit,Miami,D000019,181.223.246.123,M037,ATM,76,Doctor,246,5,9539.67,03-08-2023 17:03
TX005185,AC00339,164.5,27-10-2023 00:49,Credit,Mesa,D000017,21.97.154.92,M064,Branch,60,Engineer,22,2,7278.16,08-06-2023 23:53
TX005186,AC00493,493.39,10-04-2023 00:11,Debit,Houston,D000396,38.164.132.63,M020,Online,50,Doctor,80,4,3836.21,19-01-2023 18:03
TX005187,AC00085,33.89,13-04-2023 09:42,Credit,San Jose,D000202,4.105.134.118,M076,ATM,64,Doctor,122,2,8695.78,02-06-2023 01:43
TX005188,AC00136,234.13,15-06-2023 00:28,Debit,Kansas City,D000017,32.240.176.64,M057,Branch,37,Engineer,158,4,9882.47,03-08-2023 01:57
TX005189,AC00241,193.3,23-05-2023 18:50,Credit,San Antonio,D000362,117.67.192.211,M012,Online,28,Engineer,214,3,10288.67,26-01-2023 18:21
TX005190,AC00338,10.4,22-09-2023 03:51,Debit,San Diego,D000249,193.83.0.183,M005,Online,48,Doctor,139,3,5105.24,21-10-2023 10:18
TX005191,AC00007,9.36,12-03-2023 00:55,Debit,Austin,D000127,147.114.91.132,M089,Online,47,Engineer,191,4,2690.08,06-06-2023 15:04
TX005192,AC00295,69.77,09-03-2023 19:13,Credit,Mesa,D000619,52.196.112.199,M094,ATM,74,Doctor,145,5,1811.12,07-10-2023 22:57
TX005193,AC00432,156.07,16-02-2023 13:34,Credit,Portland,D000525,42.3.3.101,M006,Branch,66,Doctor,53,3,3083.96,05-03-2023 13:22
TX005194,AC00099,393.25,02-05-2023 13:21,Debit,Denver,D000039,81.222.37.186,M096,Online,55,Retired,42,2,121.16,23-11-2023 00:33
TX005195,AC00224,645.86,30-05-2023 15:48,Credit,El Paso,D000170,190.92.63.219,M046,Branch,24,Retired,101,5,2249.31,03-03-2023 12:51
TX005196,AC00075,534.61,21-02-2023 06:09,Credit,Miami,D000237,116.237.223.50,M021,ATM,61,Student,126,1,3328.57,03-07-2023 19:35
TX005197,AC00151,140.47,28-11-2023 09:02,Debit,Nashville,D000526,31.75.105.19,M100,Online,71,Engineer,176,5,10790.98,05-02-2023 07:56
TX005198,AC00383,776.57,31-07-2023 15:45,Debit,San Jose,D000389,165.38.56.205,M079,Branch,60,Doctor,151,4,4582.16,01-01-2023 20:08
TX005199,AC00126,556.01,05-06-2023 01:03,Debit,San Antonio,D000334,5.74.9.122,M031,ATM,28,Doctor,12,5,7506.3,04-09-2023 05:00
TX005200,AC00190,190.85,15-05-2023 19:19,Credit,Memphis,D000600,3.157.63.220,M042,Online,79,Engineer,72,2,9548.9,24-12-2023 20:51
TX005201,AC00221,541.0,09-10-2023 01:01,Debit,Charlotte,D000577,133.67.250.163,M017,Online,28,Doctor,194,5,3403.56,27-02-2023 08:57
TX005202,AC00053,706.68,18-07-2023 07:22,Debit,Los Angeles,D000409,105.87.212.115,M006,ATM,23,Student,118,1,113.55,01-09-2023 05:35
TX005203,AC00096,712.55,17-06-2023 18:40,Credit,Phoenix,D000350,211.97.88.141,M058,Branch,57,Student,185,2,5470.36,19-08-2023 16:26
TX005204,AC00316,611.7,25-07-2023 12:17,Debit,Atlanta,D000654,55.154.161.250,M091,ATM,73,Student,226,5,11630.46,10-11-2023 00:53
TX005205,AC00184,70.98,06-08-2023 18:41,Credit,Detroit,D000339,11.3.59.231,M094,Online,40,Engineer,81,3,4678.22,02-04-2023 02:43
TX005206,AC00286,507.5,10-11-2023 06:01,Credit,Tucson,D000301,214.247.164.80,M010,Branch,55,Retired,21,4,14240.26,25-12-2023 13:23
TX005207,AC00154,284.91,26-05-2023 11:20,Debit,Denver,D000532,210.98.198.143,M036,Branch,41,Student,116,5,906.86,16-07-2023 14:41
TX005208,AC00407,595.89,29-05-2023 22:11,Debit,Austin,D000519,210.228.226.64,M077,ATM,28,Engineer,163,3,6519.08,12-03-2023 03:49
TX005209,AC00376,354.2,27-12-2023 14:41,Credit,Philadelphia,D000526,10.191.172.154,M051,Online,52,Engineer,28,3,6596.26,12-03-2023 03:38
TX005210,AC00015,416.89,05-02-2023 07:17,Credit,San Antonio,D000425,45.124.239.44,M021,ATM,47,Student,40,2,7032.54,12-04-2023 21:34
TX005211,AC00380,277.23,11-03-2023 13:07,Credit,Boston,D000226,184.4.253.143,M003,Online,22,Engineer,13,4,8292.53,22-12-2023 23:36
TX005212,AC00019,428.41,13-12-2023 02:31,Debit,Fort Worth,D000667,110.150.1.201,M009,Branch,63,Retired,164,3,901.0,15-12-2023 10:56
TX005213,AC00107,325.98,10-01-2023 04:14,Credit,Louisville,D000213,27.93.195.98,M082,Branch,32,Student,66,5,5982.14,01-08-2023 22:55
TX005214,AC00003,661.63,02-02-2023 04:22,Debit,Louisville,D000585,219.98.242.240,M087,ATM,34,Student,68,4,6424.77,20-07-2023 18:39
TX005215,AC00490,99.29,21-01-2023 02:28,Debit,Sacramento,D000023,36.13.239.172,M030,Online,19,Doctor,296,3,12149.12,03-10-2023 00:07
TX005216,AC00119,70.67,11-05-2023 11:18,Credit,Baltimore,D000434,45.182.28.148,M035,Online,35,Doctor,231,3,5333.5,25-03-2023 14:43
TX005217,AC00298,353.55,06-09-2023 07:34,Credit,Albuquerque,D000106,80.75.92.66,M062,Online,25,Retired,128,5,5385.25,18-07-2023 06:49
TX005218,AC00072,20.39,04-04-2023 16:31,Debit,Virginia Beach,D000091,3.77.114.6,M096,Branch,28,Student,195,5,7285.04,02-09-2023 08:53
TX005219,AC00098,64.72,17-06-2023 13:58,Credit,Jacksonville,D000527,93.115.61.201,M007,ATM,70,Student,58,2,6165.64,15-06-2023 13:49
TX005220,AC00471,496.46,20-01-2023 13:32,Debit,Mesa,D000371,215.97.143.157,M095,ATM,56,Retired,137,1,5107.05,26-08-2023 16:22
TX005221,AC00101,486.68,30-07-2023 04:00,Credit,Seattle,D000634,4.101.189.38,M005,Online,80,Doctor,33,3,3941.2,20-10-2023 09:22
TX005222,AC00199,335.98,25-07-2023 15:47,Debit,San Jose,D000165,134.222.122.238,M058,ATM,30,Student,196,2,5447.26,11-08-2023 01:15
TX005223,AC00338,288.81,09-03-2023 22:58,Credit,Mesa,D000297,135.29.211.116,M037,ATM,32,Retired,100,1,9776.55,11-03-2023 12:05
TX005224,AC00113,455.32,23-12-2023 10:03,Debit,Colorado Springs,D000548,8.243.4.138,M002,ATM,68,Engineer,247,5,6685.67,13-02-2023 05:06
TX005225,AC00151,42.97,13-03-2023 17:40,Credit,Colorado Springs,D000652,83.80.89.29,M016,Branch,37,Engineer,110,3,3832.34,13-11-2023 02:05
TX005226,AC00152,484.39,11-02-2023 10:23,Debit,Omaha,D000447,25.188.196.47,M050,Online,79,Engineer,271,1,8628.09,26-03-2023 19:00
TX005227,AC00445,198.4,31-08-2023 09:34,Debit,Portland,D000528,36.13.239.172,M076,Branch,57,Student,134,3,11158.77,31-05-2023 23:30
TX005228,AC00282,683.79,13-12-2023 13:17,Debit,Nashville,D000204,13.149.61.4,M069,Online,57,Doctor,249,2,7628.53,12-03-2023 05:57
TX005229,AC00341,269.7,26-08-2023 02:50,Credit,Oklahoma City,D000383,147.125.143.41,M091,Online,37,Retired,40,2,5106.54,06-07-2023 04:41
TX005230,AC00245,520.54,24-01-2023 22:39,Credit,New York,D000583,196.244.194.198,M078,ATM,61,Doctor,167,5,2264.49,18-12-2023 19:41
TX005231,AC00255,204.69,19-04-2023 16:50,Credit,Fort Worth,D000274,13.30.106.126,M023,ATM,78,Engineer,134,4,1052.76,10-03-2023 16:15
TX005232,AC00056,78.17,24-03-2023 03:27,Debit,Seattle,D000621,19.111.192.175,M061,Online,57,Student,107,2,2586.04,01-09-2023 21:17
TX005233,AC00384,354.44,02-08-2023 09:24,Debit,Las Vegas,D000112,134.140.85.231,M039,Online,64,Student,213,3,415.75,06-07-2023 14:52
TX005234,AC00490,953.9,16-08-2023 10:57,Credit,Albuquerque,D000312,85.239.236.80,M079,ATM,19,Retired,266,1,12019.42,03-05-2023 19:32
TX005235,AC00070,332.19,14-06-2023 07:44,Debit,San Diego,D000472,100.128.70.210,M038,ATM,33,Student,93,1,2697.85,22-10-2023 09:13
TX005236,AC00378,479.54,06-07-2023 11:18,Credit,Boston,D000238,153.178.166.93,M056,Online,56,Engineer,265,4,1108.68,04-02-2023 16:29
TX005237,AC00398,324.87,11-01-2023 22:58,Credit,Miami,D000037,202.21.120.44,M055,ATM,33,Retired,183,5,5826.57,17-12-2023 19:50
TX005238,AC00287,203.77,11-02-2023 10:29,Credit,San Francisco,D000639,171.150.178.172,M051,ATM,45,Student,240,2,5526.22,29-12-2023 12:30
TX005239,AC00316,78.31,17-12-2023 03:48,Debit,Colorado Springs,D000405,131.41.45.13,M018,Branch,47,Student,259,5,3264.8,28-05-2023 03:46
TX005240,AC00326,143.7,24-04-2023 08:20,Credit,Omaha,D000444,195.164.171.146,M039,Branch,38,Engineer,159,3,1893.33,19-03-2023 09:30
TX005241,AC00498,181.84,16-12-2023 06:23,Debit,Kansas City,D000164,116.43.88.219,M027,Online,74,Doctor,299,4,9967.45,13-01-2023 17:20
TX005242,AC00021,68.36,29-10-2023 11:54,Debit,Raleigh,D000027,218.54.207.160,M029,Branch,22,Retired,277,3,10918.34,23-11-2023 12:02
TX005243,AC00295,19.87,03-01-2023 01:03,Credit,Chicago,D000025,55.139.104.163,M090,Branch,56,Retired,114,2,4190.7,23-12-2023 23:50
TX005244,AC00389,336.04,21-04-2023 02:51,Debit,Milwaukee,D000509,16.128.130.153,M090,Branch,46,Doctor,289,5,8846.74,17-09-2023 02:43
TX005245,AC00264,323.9,17-08-2023 13:09,Debit,San Jose,D000236,187.52.200.18,M095,ATM,56,Retired,203,5,9384.49,25-01-2023 16:01
TX005246,AC00054,89.99,30-04-2023 23:08,Credit,San Antonio,D000685,221.23.158.87,M011,ATM,66,Engineer,297,1,6626.77,10-05-2023 17:44
TX005247,AC00240,508.5,12-03-2023 09:13,Debit,San Antonio,D000612,49.31.186.82,M070,ATM,39,Doctor,162,4,3362.03,20-07-2023 21:30
TX005248,AC00194,871.37,06-02-2023 22:32,Debit,Portland,D000030,152.140.239.181,M025,Online,40,Doctor,152,1,8996.07,07-05-2023 12:53
TX005249,AC00368,158.57,14-12-2023 20:29,Debit,Tucson,D000233,59.132.247.252,M083,ATM,51,Engineer,176,5,2365.01,28-11-2023 12:23
TX005250,AC00168,522.99,20-07-2023 20:18,Debit,Seattle,D000134,104.155.121.252,M092,ATM,71,Doctor,134,5,6575.49,19-07-2023 11:59
TX005251,AC00374,223.62,13-09-2023 17:32,Credit,Houston,D000636,137.135.250.168,M035,Online,60,Doctor,39,1,1494.52,04-07-2023 22:40
TX005252,AC00143,231.25,18-06-2023 16:25,Credit,Jacksonville,D000255,28.149.72.129,M074,Branch,59,Student,117,5,3911.12,23-07-2023 14:36
TX005253,AC00407,224.27,08-09-2023 03:08,Debit,Albuquerque,D000316,195.237.152.198,M043,ATM,27,Doctor,296,5,5294.95,17-06-2023 01:15
TX005254,AC00310,309.48,16-07-2023 04:13,Credit,New York,D000378,62.152.134.92,M056,ATM,35,Engineer,231,4,3156.43,04-04-2023 12:16
TX005255,AC00027,636.49,09-01-2023 05:57,Credit,Nashville,D000589,70.130.169.235,M095,Branch,41,Retired,120,2,2183.81,24-08-2023 11:38
TX005256,AC00262,970.48,21-01-2023 04:51,Debit,Colorado Springs,D000557,148.42.122.1,M046,Online,74,Student,236,5,5230.65,11-09-2023 03:11
TX005257,AC00228,364.0,21-02-2023 09:13,Credit,Los Angeles,D000057,40.198.240.246,M072,ATM,19,Student,27,4,1799.58,07-05-2023 13:12
TX005258,AC00179,642.2,14-07-2023 21:18,Credit,Mesa,D000199,76.0.164.168,M081,ATM,26,Retired,214,1,4357.26,23-10-2023 19:51
TX005259,AC00254,191.83,17-02-2023 05:35,Credit,Milwaukee,D000568,219.219.117.136,M001,ATM,56,Doctor,102,3,1528.64,06-09-2023 00:47
TX005260,AC00376,222.62,12-09-2023 14:52,Credit,Houston,D000007,47.167.178.158,M096,Online,68,Student,262,2,9579.52,11-07-2023 04:55
TX005261,AC00413,314.44,02-05-2023 17:49,Credit,Kansas City,D000015,77.208.193.198,M077,ATM,27,Engineer,268,4,3164.79,17-06-2023 07:56
TX005262,AC00360,0.56,19-10-2023 07:12,Credit,San Francisco,D000136,114.115.12.20,M030,Online,62,Engineer,54,3,965.95,16-01-2023 03:25
TX005263,AC00340,709.32,15-05-2023 08:43,Debit,Raleigh,D000459,170.154.69.105,M023,ATM,35,Doctor,91,2,9286.93,02-10-2023 15:35
TX005264,AC00019,293.88,15-04-2023 05:20,Credit,Washington,D000328,168.55.35.243,M007,Branch,39,Doctor,202,5,593.7,05-04-2023 16:58
TX005265,AC00275,941.16,13-02-2023 22:54,Debit,Boston,D000339,150.25.200.56,M006,Branch,27,Doctor,210,3,11726.36,18-08-2023 10:14
TX005266,AC00481,368.34,21-12-2023 04:28,Debit,El Paso,D000075,145.179.219.57,M057,ATM,74,Doctor,147,4,3602.28,23-12-2023 18:53
TX005267,AC00178,582.69,17-08-2023 14:55,Credit,Sacramento,D000621,56.116.189.0,M040,ATM,71,Retired,62,1,1132.79,18-05-2023 07:18
TX005268,AC00043,434.68,11-08-2023 13:48,Credit,San Antonio,D000315,73.108.76.238,M076,ATM,32,Retired,249,5,3414.59,31-12-2023 09:19
TX005269,AC00126,787.45,06-11-2023 13:25,Credit,Memphis,D000133,165.114.224.47,M085,ATM,57,Doctor,276,3,8493.71,02-11-2023 05:49
TX005270,AC00453,379.68,13-08-2023 16:49,Debit,Louisville,D000306,184.146.10.88,M018,ATM,37,Retired,47,3,2017.52,09-12-2023 09:55
TX005271,AC00370,421.19,20-09-2023 04:34,Credit,Austin,D000401,45.241.13.208,M024,Online,27,Engineer,66,3,3056.3,08-04-2023 15:48
TX005272,AC00251,637.23,23-09-2023 10:56,Credit,Portland,D000252,1.98.25.114,M061,Online,45,Retired,248,2,2255.78,06-10-2023 08:10
TX005273,AC00192,151.57,10-12-2023 15:25,Debit,Philadelphia,D000149,213.207.62.176,M097,Branch,38,Retired,36,4,7070.62,08-11-2023 02:15
TX005274,AC00386,376.31,16-12-2023 23:06,Debit,Philadelphia,D000435,132.127.5.187,M089,ATM,64,Engineer,127,3,13095.35,26-06-2023 23:10
TX005275,AC00219,557.84,28-09-2023 00:33,Debit,Baltimore,D000178,28.120.130.118,M044,Branch,45,Engineer,145,1,2817.11,27-08-2023 20:15
TX005276,AC00112,711.34,21-09-2023 07:29,Debit,Seattle,D000383,206.84.69.39,M040,Branch,77,Student,133,4,10123.11,10-11-2023 14:12
TX005277,AC00240,299.57,13-08-2023 14:30,Debit,Memphis,D000440,136.105.231.135,M048,Branch,36,Student,82,5,2376.92,15-06-2023 18:35
TX005278,AC00095,240.11,14-03-2023 04:26,Debit,El Paso,D000016,211.45.75.44,M010,Branch,65,Student,136,1,877.79,11-04-2023 13:25
TX005279,AC00312,147.71,25-07-2023 10:03,Credit,Jacksonville,D000049,115.196.150.105,M032,ATM,34,Engineer,13,1,671.46,24-03-2023 17:38
TX005280,AC00284,126.09,19-05-2023 09:36,Credit,Nashville,D000627,197.23.128.119,M099,Branch,74,Engineer,67,4,3267.49,04-05-2023 10:37
TX005281,AC00160,42.09,23-10-2023 03:22,Credit,Nashville,D000443,80.155.14.197,M036,ATM,60,Doctor,235,5,1264.83,04-03-2023 02:38
TX005282,AC00080,245.84,26-08-2023 16:34,Debit,Albuquerque,D000045,17.36.132.202,M051,ATM,70,Doctor,49,5,4410.97,16-11-2023 18:53
TX005283,AC00199,643.69,10-12-2023 02:42,Debit,Philadelphia,D000397,49.174.157.140,M036,Online,24,Doctor,17,5,3865.56,12-03-2023 02:10
TX005284,AC00116,14.73,16-03-2023 12:30,Credit,Raleigh,D000492,202.194.199.70,M099,Branch,20,Student,78,4,9944.19,28-08-2023 07:25
TX005285,AC00437,16.18,26-07-2023 09:26,Debit,Austin,D000222,59.12.96.11,M039,Branch,30,Doctor,192,5,6138.2,06-12-2023 00:29
TX005286,AC00497,20.09,19-04-2023 07:53,Debit,Fort Worth,D000369,66.226.179.193,M098,Branch,57,Student,33,5,4153.9,15-08-2023 21:30
TX005287,AC00041,48.3,22-07-2023 16:50,Credit,New York,D000104,31.127.129.152,M026,Online,33,Retired,15,1,125.32,16-12-2023 15:27
TX005288,AC00169,463.01,21-10-2023 04:03,Credit,Washington,D000333,152.140.239.181,M048,ATM,31,Retired,211,3,3575.81,06-03-2023 07:33
TX005289,AC00279,162.31,08-07-2023 06:25,Debit,San Antonio,D000082,129.108.48.116,M017,ATM,57,Doctor,203,3,635.05,09-02-2023 02:33
TX005290,AC00376,168.39,26-09-2023 01:06,Credit,Las Vegas,D000097,173.252.44.183,M087,Branch,20,Engineer,280,4,2519.68,03-10-2023 11:48
TX005291,AC00409,84.6,11-04-2023 03:41,Debit,San Francisco,D000442,107.248.120.12,M072,ATM,38,Doctor,123,3,1910.99,15-04-2023 05:19
TX005292,AC00472,360.84,09-10-2023 05:05,Debit,Los Angeles,D000102,145.246.171.225,M036,Online,77,Doctor,83,2,3771.15,24-07-2023 01:20
TX005293,AC00083,660.23,09-10-2023 00:07,Credit,Philadelphia,D000328,184.59.28.72,M088,Branch,41,Engineer,228,5,3295.86,27-10-2023 04:26
TX005294,AC00177,855.56,03-07-2023 13:22,Debit,Las Vegas,D000138,199.199.60.222,M090,Online,44,Student,254,4,2766.33,01-06-2023 07:27
TX005295,AC00189,521.58,18-07-2023 13:31,Credit,Denver,D000086,39.163.103.27,M016,Online,34,Student,213,1,6914.75,17-12-2023 02:24
TX005296,AC00325,124.27,17-10-2023 07:05,Credit,Charlotte,D000058,18.92.67.57,M024,Online,71,Engineer,126,2,6922.41,08-10-2023 19:59
TX005297,AC00007,538.26,19-05-2023 14:49,Credit,Mesa,D000350,149.46.124.220,M018,Online,46,Retired,244,4,3307.78,22-12-2023 13:03
TX005298,AC00128,53.6,15-11-2023 20:53,Debit,Portland,D000284,16.131.3.140,M012,ATM,45,Doctor,243,5,9562.49,19-05-2023 03:08
TX005299,AC00492,295.33,12-12-2023 01:24,Debit,Los Angeles,D000038,147.234.20.46,M028,ATM,68,Engineer,67,4,5830.64,28-02-2023 23:10
TX005300,AC00077,549.74,15-11-2023 22:53,Debit,Oklahoma City,D000438,52.196.112.199,M050,Branch,60,Retired,79,2,1374.71,24-08-2023 12:51
TX005301,AC00366,447.2,06-08-2023 20:27,Debit,Los Angeles,D000582,6.234.101.35,M034,ATM,61,Student,273,1,3359.92,22-08-2023 14:06
TX005302,AC00351,290.71,07-05-2023 22:59,Credit,Houston,D000567,136.162.111.135,M037,ATM,25,Doctor,222,1,6848.85,28-02-2023 15:19
TX005303,AC00448,36.28,02-05-2023 17:49,Credit,Detroit,D000163,11.167.243.171,M021,ATM,65,Retired,55,1,9893.85,17-10-2023 02:57
TX005304,AC00346,523.02,19-05-2023 15:51,Credit,Virginia Beach,D000487,8.136.178.116,M080,ATM,53,Engineer,154,5,5591.6,15-08-2023 04:02
